Parent	Child	PanMAN_Diff	MAFFT_Diff	Expected_Mismatch_Count_After_Correction	Mismatch_Count_In_MA_Blocks	Mismatch_Count_In_Corrected_Blocks	All_Mismatch_Count
node_16164	B.US.2019.5104-WK27-3-O14.OM209405	942	643	 660	 282	 0	 942
node_16147	node_16149	624	265	 265	 360	 1	 624
node_16156	node_16161	7	7	 7	 0	 0	 7
node_16155	node_16165	1435	249	 249	 1186	 0	 1435
node_16146	node_16147	1134	421	 421	 716	 3	 1134
node_16166	node_16167	424	0	 0	 424	 0	 424
node_16143	B.BE.2020.P5_2020_CD4_15.MW881670	1438	143	 145	 1300	 7	 1438
node_16163	B.US.2016.5104_SEB_AIM_E19.MT190828	1019	435	 437	 582	 0	 1019
node_16166	node_16168	904	2	 2	 902	 0	 904
node_16168	B.US.2016.5104_wk-2_2_K14.MT190917	3	3	 3	 0	 0	 3
node_16168	node_16169	9	9	 9	 0	 0	 9
node_16169	B.US.2016.5104_wk-2_3_B13.MT190923	1	1	 1	 0	 0	 1
node_16169	B.US.2016.5104_GAG_CD69_B7.MT190829	2093	3	 3	 2090	 0	 2093
node_16171	B.US.2016.5104_wk-2_5_O23.MT190984	974	416	 416	 558	 0	 974
node_16165	node_16170	0	0	 0	 0	 0	 0
node_16170	node_16171	0	0	 0	 0	 0	 0
node_16171	B.US.2016.5104_wk-2_2_I17.MT190912	1371	431	 431	 940	 0	 1371
node_16172	B.US.2016.5104_wk-2_5_B16.MT190971	1181	431	 431	 750	 0	 1181
node_16170	node_16172	470	0	 0	 470	 0	 470
node_16178	node_16180	0	0	 0	 0	 0	 0
node_16096	node_16174	499	473	 499	 0	 0	 499
node_16177	node_16178	869	311	 311	 558	 0	 869
node_16172	node_16173	0	0	 0	 0	 0	 0
node_16178	node_16179	0	0	 0	 0	 0	 0
node_16176	node_16177	873	263	 249	 624	 0	 873
node_16180	B.US.2016.5104_SEB_AIM_L4.MT190836	1979	135	 379	 1600	 0	 1979
node_16174	node_16175	0	0	 0	 0	 0	 0
node_16177	node_16181	0	0	 0	 0	 0	 0
node_16180	B.US.2019.5104-WK27-4-M17.OM209419	898	136	 136	 762	 0	 898
node_16184	B.US.2019.5104-WK27-2-B7.OM209387	1598	551	 560	 1038	 0	 1598
node_16188	node_16189	252	0	 0	 252	 0	 252
node_16179	B.US.2019.5104-WK27-3-I5.OM209400	1467	131	 375	 1092	 0	 1467
node_16179	B.US.2016.5104_wk-2_2_B17.MT190896	1305	119	 119	 1186	 0	 1305
node_16190	node_16191	470	0	 0	 470	 0	 470
node_16181	node_16183	0	0	 0	 0	 0	 0
node_16193	B.US.2016.5104_GAG_NEG_O20.MT190777	1175	1	 1	 1174	 0	 1175
node_16190	node_16192	929	677	 677	 252	 0	 929
node_16173	B.US.2016.5104_wk-2_3_B14.MT190924	1162	432	 432	 730	 0	 1162
node_16183	B.US.2016.5104_CMV_CD69_M1.MT190807	782	452	 438	 344	 0	 782
node_16192	node_16193	1	1	 1	 0	 0	 1
node_16197	B.US.2019.5104-WK27-2-O19.OM209393	1734	124	 124	 1610	 0	 1734
node_16186	node_16188	430	430	 430	 0	 0	 430
node_16200	node_16201	728	304	 304	 424	 0	 728
node_16205	node_16207	0	0	 0	 0	 0	 0
node_16186	node_16187	304	304	 304	 0	 0	 304
node_16195	node_16196	304	304	 304	 0	 0	 304
node_16181	node_16182	624	14	 0	 624	 0	 624
node_16185	node_16190	3	3	 3	 0	 0	 3
node_16175	node_16194	659	249	 249	 410	 0	 659
node_16191	B.US.2019.5104-WK27-3-H3.OM209399	946	682	 682	 264	 0	 946
node_16183	node_16184	130	125	 130	 0	 0	 130
node_16182	B.US.2016.5104_GAG_AIMPl2_J3.MT190827	1171	431	 431	 740	 0	 1171
node_16196	node_16197	410	0	 0	 410	 0	 410
node_16176	node_16185	0	0	 0	 0	 0	 0
node_16201	B.US.2016.5104_wk-2_1_J5.MT190880	2844	126	 126	 2718	 0	 2844
node_16204	node_16205	740	0	 0	 740	 0	 740
node_16198	B.US.2016.5104_wk-2_1_G14.MT190874	137	137	 137	 0	 0	 137
node_16192	B.US.2016.5104_wk-2_3_C5.MT190928	282	18	 18	 264	 0	 282
node_16201	B.US.2016.5104_wk-2_5_C12.MT190972	924	124	 124	 800	 0	 924
node_16195	node_16200	3	3	 3	 0	 0	 3
node_16175	node_16176	0	0	 0	 0	 0	 0
node_16188	B.US.2016.5104_wk-2_1_B15.MT190866	1214	4	 4	 1210	 0	 1214
node_16194	node_16195	0	0	 0	 0	 0	 0
node_16189	B.US.2016.5104_wk-2_2_E4.MT190903	922	0	 0	 922	 0	 922
node_16196	node_16198	750	0	 0	 750	 0	 750
node_16173	B.US.2016.5104_CMV_NEG_E7.MT190811	886	416	 416	 470	 0	 886
node_16189	B.US.2016.5104_wk-2_3_F23.MT190932	1222	14	 14	 1208	 0	 1222
node_16191	B.US.2016.5104_GAG_CD69_O8.MT190833	1645	677	 677	 968	 0	 1645
node_16198	node_16199	1057	122	 127	 930	 0	 1057
node_16182	B.US.2016.5104_wk-2_2_H8.MT190909	947	431	 431	 516	 0	 947
node_16211	node_16212	0	0	 0	 0	 0	 0
node_16200	node_16202	0	0	 0	 0	 0	 0
node_16194	node_16204	304	304	 304	 0	 0	 304
node_16184	B.US.2016.5104_wk-2_5_O18.MT189334	1483	908	 913	 570	 0	 1483
node_16202	node_16203	304	304	 304	 0	 0	 304
node_16202	B.US.2019.5104-WK27-4-K10.OM209412	1632	416	 416	 1216	 0	 1632
node_16203	B.US.2016.5104_wk-2_5_E1.MT190976	1257	113	 113	 1144	 0	 1257
node_16206	B.US.2016.5104_wk-2_1_L4.MT190888	2771	207	 207	 2564	 0	 2771
node_16193	B.US.2016.5104_GAG_NEG_H7.MT190843	861	5	 5	 860	 4	 861
node_16197	B.US.2016.5104_wk-2_4_A20.MT190954	588	164	 164	 424	 0	 588
node_16199	B.US.2019.5104-WK27-3-F13.OM209398	822	235	 240	 582	 0	 822
node_16185	node_16186	673	249	 249	 424	 0	 673
node_16203	B.US.2016.5104_wk-2_4_D21.MT190960	1899	131	 389	 1510	 0	 1899
node_16187	B.US.2016.5104_SEB_NEGPl1_B20.MT190857	126	126	 126	 0	 0	 126
node_16208	B.US.2016.5104_wk-2_5_P18.MT190987	1018	124	 124	 894	 0	 1018
node_16210	B.US.2016.5104_wk-2_3_D14.MT190929	2404	136	 136	 2268	 0	 2404
node_16205	node_16206	0	0	 0	 0	 0	 0
node_16187	B.US.2019.5104-WK27-3-M1.OM209402	126	126	 126	 0	 0	 126
node_16204	node_16209	806	14	 0	 806	 0	 806
node_16208	B.US.2016.5104_wk-2_2_B21.MT190898	2121	117	 375	 1746	 0	 2121
node_16209	node_16210	680	14	 0	 680	 0	 680
node_16207	B.US.2016.5104_MOGPl1_B11.MT190786	492	126	 126	 366	 0	 492
node_16206	B.US.2019.5104-WK27-1-P1.OM209383	1117	113	 113	 1004	 0	 1117
node_16212	B.US.2016.5104_CEFT_NEG_F8.MT190793	1612	138	 124	 1488	 0	 1612
node_16210	B.US.2016.5104_MOGPl2_M7.MT190814	598	128	 128	 470	 0	 598
node_16199	B.US.2016.5104_CMV_CD69_B6.MT190801	2018	229	 238	 1780	 0	 2018
node_16207	node_16208	410	0	 0	 410	 0	 410
node_16209	node_16211	0	0	 0	 0	 0	 0
node_16211	B.US.2019.5104-WK27-1-H16.OM209373	841	131	 371	 470	 0	 841
node_16214	node_16215	470	0	 0	 470	 0	 470
node_16217	B.US.2016.5104_wk-2_2_N23.MT190920	1153	464	 467	 686	 0	 1153
node_16212	B.US.2016.5104_wk-2_4_J12.MT190965	2274	162	 148	 2126	 0	 2274
node_16216	node_16217	0	0	 0	 0	 0	 0
node_16217	B.US.2016.5104_wk-2_2_B7.MT190899	1602	426	 426	 1176	 0	 1602
node_16215	node_16216	138	124	 124	 14	 0	 138
node_16218	B.US.2016.5104_wk-2_2_B16.MT190895	1196	124	 124	 1072	 0	 1196
node_16216	node_16218	304	304	 304	 0	 0	 304
node_16174	node_16213	594	124	 124	 470	 0	 594
node_16213	node_16214	249	249	 249	 0	 0	 249
node_16219	B.US.2016.5104_CEFT_CD69_A8.MT190783	888	128	 128	 760	 0	 888
node_16219	B.US.2016.5104_wk-2_1_G24.MT190876	1910	126	 126	 1784	 0	 1910
node_16218	node_16219	252	0	 0	 252	 0	 252
node_16215	node_16220	379	127	 127	 252	 0	 379
node_16221	B.US.2016.5104_CEFT_NEG_D11.MT190788	2350	304	 304	 2046	 0	 2350
node_16221	B.US.2016.5104_wk-2_3_H15.MT190937	1185	321	 321	 864	 0	 1185
node_16220	node_16221	124	124	 124	 0	 0	 124
node_16220	node_16222	427	3	 3	 424	 0	 427
node_16222	B.US.2016.5104_MOGPl2_K3.MT190813	692	440	 440	 252	 0	 692
node_16222	node_16223	0	0	 0	 0	 0	 0
node_16223	B.US.2019.5104-WK27-1-B13.OM209361	2227	430	 429	 1798	 0	 2227
node_16223	B.US.2016.5104_CMV_NEG_F21.MT189325	2675	619	 883	 1792	 0	 2675
node_16226	B.US.2016.5104_wk-2_4_D11.MT190956	508	178	 178	 330	 0	 508
node_16225	node_16226	548	124	 124	 424	 0	 548
node_16225	node_16227	313	7	 7	 306	 0	 313
node_16226	B.US.2016.5104_GAG_NEG_A12.MT190835	2089	129	 129	 1960	 0	 2089
node_16214	node_16224	0	0	 0	 0	 0	 0
node_16227	B.US.2016.5104_wk-2_1_B17.MT190867	1771	246	 255	 1516	 0	 1771
node_16224	node_16225	714	304	 304	 410	 0	 714
node_16228	B.US.2016.5104_wk-2_1_M13.MT190890	1948	126	 126	 1822	 0	 1948
node_16228	B.US.2019.5104-WK27-5-G16.OM209424	846	112	 112	 734	 0	 846
node_16224	node_16229	5	5	 5	 0	 0	 5
node_16232	B.US.2016.5104_wk-2_2_O9.MT190921	416	416	 416	 0	 0	 416
node_16213	node_16233	457	122	 127	 330	 0	 457
node_16230	B.US.2019.5104-WK27-1-G2.OM209372	1090	586	 592	 498	 0	 1090
node_16229	node_16230	972	22	 266	 706	 0	 972
node_16232	B.US.2016.5104_wk-2_1_J6.MT190881	432	432	 432	 0	 0	 432
node_16227	node_16228	462	127	 132	 330	 0	 462
node_16229	node_16231	376	124	 124	 252	 0	 376
node_16231	B.US.2019.5104-WK27-1-D22.OM209367	1339	435	 435	 904	 0	 1339
node_16231	node_16232	1232	0	 0	 1232	 0	 1232
node_16234	node_16239	1518	684	 684	 834	 0	 1518
node_16250	B.US.2019.5104-WK27-3-I6.OM209401	1365	373	 631	 734	 0	 1365
node_16235	node_16237	0	0	 0	 0	 0	 0
node_16241	node_16242	0	0	 0	 0	 0	 0
node_16238	B.US.2016.5104_wk-2_1_P14.MT190892	3467	17	 275	 3208	 16	 3467
node_16257	node_16258	255	255	 255	 0	 0	 255
node_16248	node_16250	0	0	 0	 0	 0	 0
node_16243	node_16248	627	7	 251	 376	 0	 627
node_16245	B.US.2016.5104_MOGPl2_D24.MT190806	275	11	 11	 264	 0	 275
node_16244	node_16245	373	373	 373	 0	 0	 373
node_16236	B.US.2016.5104_wk-2_2_I21.MT190914	75	74	 75	 0	 0	 75
node_16247	B.US.2016.5104_wk-2_1_E16.MT190873	1779	486	 747	 1032	 0	 1779
node_16241	B.US.2016.5104_wk-2_3_A20.MT190922	12	12	 12	 0	 0	 12
node_16259	node_16260	260	0	 0	 260	 0	 260
node_16235	node_16236	278	14	 14	 264	 0	 278
node_16234	node_16235	1312	692	 936	 376	 0	 1312
node_16237	node_16238	14	14	 14	 0	 0	 14
node_16244	node_16246	1034	2	 2	 1032	 0	 1034
node_16260	node_16262	832	542	 542	 290	 0	 832
node_16239	node_16240	0	0	 0	 0	 0	 0
node_16242	B.US.2016.5104_wk-2_1_H15.MT190878	2194	28	 28	 2177	 11	 2194
node_16269	B.US.2016.5104_wk-2_3_J13.MT190942	544	134	 134	 410	 0	 544
node_16269	B.US.2016.5104_wk-2_5_E8.MT190977	915	137	 137	 778	 0	 915
node_16242	B.US.2016.5104_wk-2_4_A23.MT190955	1	1	 1	 0	 0	 1
node_16233	node_16234	0	0	 0	 0	 0	 0
node_16245	B.US.2016.5104_wk-2_1_B23.MT190868	7	7	 7	 0	 0	 7
node_16260	node_16261	114	114	 114	 0	 0	 114
node_16261	B.US.2016.5104_SEB_AIMPl2_C24.MT190839	827	417	 417	 410	 0	 827
node_16248	node_16249	2	2	 2	 0	 0	 2
node_16255	node_16256	1050	250	 250	 800	 0	 1050
node_16263	node_16264	175	175	 175	 0	 0	 175
node_16238	B.US.2016.5104_MOGPl1_B6.MT190789	676	2	 2	 674	 0	 676
node_16233	node_16243	304	304	 304	 0	 0	 304
node_16253	node_16254	183	180	 183	 0	 0	 183
node_16239	node_16241	0	0	 0	 0	 0	 0
node_16243	node_16244	0	0	 0	 0	 0	 0
node_16249	B.US.2019.5104-WK27-1-I23.OM209375	1049	375	 375	 674	 0	 1049
node_16246	node_16247	410	0	 0	 410	 0	 410
node_15002	node_16252	177	180	 177	 0	 0	 177
node_16254	node_16255	544	538	 544	 0	 0	 544
node_16246	B.US.2019.5104-WK27-1-N7.OM209381	2104	380	 380	 1724	 0	 2104
node_16261	B.US.2016.5104_wk-2_1_K6.MT190885	2444	432	 432	 2012	 0	 2444
node_16265	node_16266	260	0	 0	 260	 0	 260
node_16252	node_16253	50	48	 50	 0	 0	 50
node_16262	B.US.2016.5104_wk-2_2_F6.MT190906	4	4	 4	 0	 0	 4
node_16258	node_16259	0	0	 0	 0	 0	 0
node_16271	B.US.2016.5104_CMV_CD69_J23.MT190804	0	0	 0	 0	 0	 0
node_16264	B.US.2016.5104_MOGPl1_A1.MT190790	1105	407	 405	 700	 0	 1105
node_16268	node_16269	122	122	 122	 0	 0	 122
node_16256	node_16257	0	0	 0	 0	 0	 0
node_16250	node_16251	983	375	 375	 608	 0	 983
node_16265	B.US.2016.5104_wk-2_1_O20.MT190891	2114	672	 672	 1442	 0	 2114
node_16267	node_16268	810	286	 286	 524	 0	 810
node_16266	B.US.2016.5104_MOGPl1_I5.MT190848	1195	677	 677	 518	 0	 1195
node_16259	node_16263	0	0	 0	 0	 0	 0
node_16262	B.US.2019.5104-WK27-4-A19.OM209407	8	8	 8	 0	 0	 8
node_16230	B.US.2016.5104_SEB_CD69Pl1_B15.MT190847	565	556	 565	 0	 0	 565
node_16236	B.US.2016.5104_GAG_NEG_K22.MT190776	1278	4	 4	 1274	 0	 1278
node_16247	B.US.2019.5104-WK27-2-J1.OM209389	382	382	 382	 0	 0	 382
node_16249	B.US.2016.5104_CMV_NEG_H17.MT190815	651	392	 651	 0	 0	 651
node_16251	B.US.2019.5104-WK27-4-L4.OM209416	8	8	 8	 0	 0	 8
node_16237	B.US.2019.5104-WK27-3-F10.OM209397	0	0	 0	 0	 0	 0
node_16251	B.US.2016.5104_wk-2_2_D23.MT190902	2	2	 2	 0	 0	 2
node_16263	node_16265	363	363	 363	 0	 0	 363
node_16258	node_16267	290	0	 0	 290	 0	 290
node_16268	node_16270	253	253	 253	 0	 0	 253
node_16270	B.US.2019.5104-WK27-1-F4.OM209369	267	3	 3	 264	 0	 267
node_16270	node_16271	9	9	 9	 0	 0	 9
node_16240	B.US.2016.5104_wk-2_5_F15.MT190978	0	0	 0	 0	 0	 0
node_16266	B.US.2019.5104-WK27-2-L9.OM209391	941	677	 677	 264	 0	 941
node_16273	B.US.2019.5104-WK27-1-J10.OM209377	1628	428	 428	 1200	 0	 1628
node_16267	node_16272	740	0	 0	 740	 0	 740
node_16264	B.US.2016.5104_CEFT_NEG_A19.MT190779	562	298	 298	 264	 0	 562
node_16240	B.US.2019.5104-WK27-4-K8.OM209414	3108	22	 280	 2829	 1	 3108
node_16272	node_16273	404	114	 114	 290	 0	 404
node_16271	B.US.2016.5104_SEB_CD69Pl2_I17.MT190855	3564	14	 14	 3564	 14	 3564
node_16273	B.US.2016.5104_MOGPl1_D4.MT190792	1433	433	 433	 1000	 0	 1433
node_16272	node_16274	252	0	 0	 252	 0	 252
node_16274	B.US.2016.5104_wk-2_1_E12.MT190871	545	545	 545	 0	 0	 545
node_16274	node_16275	114	114	 114	 0	 0	 114
node_16276	node_16277	0	0	 0	 0	 0	 0
node_16275	B.US.2016.5104_wk-2_5_O10.MT190985	1872	416	 416	 1456	 0	 1872
node_16257	node_16276	319	319	 319	 0	 0	 319
node_16275	B.US.2019.5104-WK27-5-M8.OM209427	1421	429	 429	 992	 0	 1421
node_16278	node_16279	454	454	 454	 0	 0	 454
node_16278	node_16280	1032	0	 0	 1032	 0	 1032
node_16277	node_16278	6	6	 6	 0	 0	 6
node_16279	B.US.2016.5104_wk-2_4_F10.MT190959	945	421	 421	 524	 0	 945
node_16280	node_16281	0	0	 0	 0	 0	 0
node_16279	B.US.2019.5104-WK27-2-G8.OM209388	934	416	 416	 518	 0	 934
node_16280	B.US.2016.5104_wk-2_3_K13.MT190944	1433	871	 871	 562	 0	 1433
node_16282	node_16283	1664	882	 882	 782	 0	 1664
node_16283	B.US.2016.5104_wk-2_3_O18.MT190949	1	1	 1	 0	 0	 1
node_16284	B.US.2016.5104_SEB_NEGPl1_M8.MT190862	1588	887	 887	 702	 1	 1588
node_16276	node_16286	1487	455	 455	 1032	 0	 1487
node_16284	node_16285	205	205	 205	 0	 0	 205
node_16281	B.US.2016.5104_SEB_CD69Pl2_H24.MT190853	1151	887	 887	 264	 0	 1151
node_16285	B.US.2016.5104_MOGPl2_P2.MT190820	1721	679	 679	 1042	 0	 1721
node_16277	node_16282	11	11	 11	 0	 0	 11
node_16282	node_16284	262	2	 2	 260	 0	 262
node_16286	node_16287	432	180	 180	 252	 0	 432
node_16281	B.US.2019.5104-WK27-4-M14.OM209418	2434	884	 884	 1550	 0	 2434
node_16283	B.US.2016.5104_wk-2_3_G24.MT190936	12	10	 12	 0	 0	 12
node_16285	B.US.2016.5104_wk-2_4_H6.MT190963	1261	679	 679	 582	 0	 1261
node_16298	node_16299	0	0	 0	 0	 0	 0
node_16292	B.US.2019.5104-WK27-4-L3.OM209415	1963	1	 1	 1962	 0	 1963
node_16290	B.US.2016.5104_MOGPl1_J22.MT190854	1853	523	 523	 1330	 0	 1853
node_16293	node_16294	447	183	 183	 264	 0	 447
node_16294	B.US.2016.5104_GAG_NEG_K14.MT190778	2523	433	 433	 2090	 0	 2523
node_16300	B.US.2016.5104_wk-2_1_K11.MT190883	1011	371	 371	 640	 0	 1011
node_16289	node_16290	1	1	 1	 0	 0	 1
node_16288	B.US.2016.5104_wk-2_2_J18.MT190916	1439	270	 263	 1176	 0	 1439
node_16296	node_16297	576	286	 286	 290	 0	 576
node_16299	B.US.2019.5104-WK27-2-O22.OM209394	1984	494	 494	 1490	 0	 1984
node_16287	node_16289	727	260	 257	 470	 0	 727
node_16291	node_16293	0	0	 0	 0	 0	 0
node_16301	node_16302	0	0	 0	 0	 0	 0
node_16300	B.US.2016.5104_MOGPl1_I6.MT190850	2346	362	 362	 1984	 0	 2346
node_16287	node_16288	1421	1	 1	 1420	 0	 1421
node_16297	node_16301	0	0	 0	 0	 0	 0
node_16256	node_16295	291	1	 1	 290	 0	 291
node_16310	node_16311	0	0	 0	 0	 0	 0
node_16292	B.US.2016.5104_CMV_AIMPl2_L20.MT190799	1	1	 1	 0	 0	 1
node_16320	node_16321	0	0	 0	 0	 0	 0
node_16302	B.US.2016.5104_SEB_CD69Pl2_I5.MT190856	1929	508	 509	 1420	 0	 1929
node_16290	B.US.2016.5104_MOGPl1_O13.MT190800	1271	520	 521	 750	 0	 1271
node_16299	B.US.2016.5104_CMV_NEG_M15.MT190821	1138	496	 496	 642	 0	 1138
node_16288	B.US.2019.5104-WK27-1-M17.OM209380	878	266	 266	 612	 0	 878
node_16293	B.US.2016.5104_CMV_CD69_C4.MT190803	260	260	 260	 0	 0	 260
node_16302	B.US.2016.5104_CEFT_NEG_N6.MT190796	1131	489	 489	 642	 0	 1131
node_16297	node_16298	2	2	 2	 0	 0	 2
node_16294	B.US.2016.5104_SEB_CD69Pl1_J11.MT190851	1031	441	 441	 590	 0	 1031
node_16318	B.US.2016.5104_GAG_NEG_C22.MT190837	4	4	 4	 0	 0	 4
node_16316	node_16317	789	291	 291	 498	 0	 789
node_16311	B.US.2019.5104-WK27-2-B17.OM209385	3909	147	 147	 3765	 3	 3909
node_16286	node_16291	436	172	 172	 264	 0	 436
node_16295	node_16296	800	0	 0	 800	 0	 800
node_16298	node_16300	135	135	 135	 0	 0	 135
node_16319	B.US.2016.5104_wk-2_2_I19.MT190913	1	1	 1	 0	 0	 1
node_16322	node_16323	748	256	 256	 492	 0	 748
node_16307	B.US.2016.5104_wk-2_2_H9.MT190910	1512	366	 366	 1146	 0	 1512
node_16304	B.US.2019.5104-WK27-1-N9.OM209382	1391	119	 119	 1272	 0	 1391
node_16301	node_16303	252	0	 0	 252	 0	 252
node_16318	node_16319	9	9	 9	 0	 0	 9
node_16315	node_16320	114	114	 114	 0	 0	 114
node_16315	node_16316	546	256	 256	 290	 0	 546
node_16289	B.US.2016.5104_SEB_NEGPl1_K11.MT190859	869	561	 559	 310	 0	 869
node_16313	B.US.2019.5104-WK27-4-C11.OM209408	134	134	 134	 0	 0	 134
node_16303	B.US.2016.5104_wk-2_1_D10.MT190870	1391	505	 505	 886	 0	 1391
node_16291	node_16292	258	258	 258	 0	 0	 258
node_16312	B.US.2016.5104_wk-2_3_B6.MT190926	150	150	 150	 0	 0	 150
node_16295	node_16314	1201	677	 677	 524	 0	 1201
node_16306	node_16308	885	363	 363	 522	 0	 885
node_16309	B.US.2016.5104_CMV_NEG_K17.MT190817	2774	14	 14	 2763	 3	 2774
node_16321	B.US.2016.5104_SEB_AIM_E3.MT190832	62	63	 62	 0	 0	 62
node_16310	node_16312	11	11	 11	 0	 0	 11
node_16320	node_16322	0	0	 0	 0	 0	 0
node_16317	B.US.2019.5104-WK27-1-C22.OM209364	1129	505	 505	 624	 0	 1129
node_16307	B.US.2016.5104_wk-2_1_G23.MT190875	2474	374	 374	 2100	 0	 2474
node_16296	node_16305	613	303	 303	 310	 0	 613
node_16309	B.US.2016.5104_MOGPl1_G4.MT190798	5	5	 5	 0	 0	 5
node_16308	node_16309	4	4	 4	 0	 0	 4
node_16311	B.US.2016.5104_SEB_NEGPl1_F12.MT190858	138	138	 138	 0	 0	 138
node_16306	node_16307	360	0	 0	 360	 0	 360
node_16316	node_16318	638	380	 378	 260	 0	 638
node_16319	B.US.2016.5104_CMV_NEG_L2.MT190819	3564	65	 64	 3516	 16	 3564
node_16321	B.US.2016.5104_wk-2_3_O23.MT190950	263	3	 3	 260	 0	 263
node_16322	B.US.2016.5104_CEFT_NEG_N3.MT190794	24	26	 24	 0	 0	 24
node_16303	node_16304	1538	628	 628	 910	 0	 1538
node_16305	node_16306	796	134	 134	 662	 0	 796
node_16308	B.US.2016.5104_GAG_NEG_E14.MT190841	23	23	 23	 0	 0	 23
node_16313	B.US.2016.5104_SEB_AIM_E15.MT190825	3986	178	 178	 3822	 14	 3986
node_16305	node_16310	1492	370	 372	 1120	 0	 1492
node_16312	node_16313	6	6	 6	 0	 0	 6
node_16304	B.US.2016.5104_MOGPl2_E10.MT190808	666	156	 156	 510	 0	 666
node_16317	B.US.2016.5104_wk-2_5_G9.MT190982	1790	428	 428	 1362	 0	 1790
node_16323	B.US.2016.5104_wk-2_4_M12.MT190967	1139	245	 245	 894	 0	 1139
node_16314	node_16315	3	3	 3	 0	 0	 3
node_16323	B.US.2016.5104_CEFT_CD69_O18.MT190784	259	259	 259	 0	 0	 259
node_16314	node_16324	7	7	 7	 0	 0	 7
node_16326	B.US.2019.5104-WK27-4-M4.OM209420	1908	684	 684	 1224	 0	 1908
node_16325	node_16326	1431	781	 781	 650	 0	 1431
node_16324	node_16325	274	10	 10	 264	 0	 274
node_16327	node_16328	0	0	 0	 0	 0	 0
node_16325	node_16327	114	114	 114	 0	 0	 114
node_16332	B.US.2019.5104-WK27-2-M8.OM209392	3778	208	 208	 3570	 0	 3778
node_16326	B.US.2016.5104_wk-2_1_L20.MT190887	1412	679	 679	 734	 1	 1412
node_16335	node_16336	0	0	 0	 0	 0	 0
node_16328	B.US.2016.5104_CMV_CD69_M2.MT190809	3	3	 3	 0	 0	 3
node_16329	node_16330	0	0	 0	 0	 0	 0
node_16255	node_16333	130	130	 130	 0	 0	 130
node_16334	node_16335	741	249	 249	 492	 0	 741
node_16324	node_16329	579	319	 319	 260	 0	 579
node_16330	B.US.2016.5104_wk-2_1_I22.MT190879	213	213	 213	 0	 0	 213
node_16331	B.US.2016.5104_wk-2_5_G7.MT190980	205	205	 205	 0	 0	 205
node_16338	B.US.2016.5104_wk-2_5_P15.MT190986	965	3	 3	 962	 0	 965
node_16330	B.US.2016.5104_wk-2_1_L18.MT190886	959	207	 207	 752	 0	 959
node_16331	node_16332	0	0	 0	 0	 0	 0
node_16336	node_16337	0	0	 0	 0	 0	 0
node_16332	B.US.2019.5104-WK27-5-F1.OM209423	205	205	 205	 0	 0	 205
node_16333	node_16334	0	0	 0	 0	 0	 0
node_16328	B.US.2016.5104_wk-2_5_I23.MT190981	675	5	 5	 670	 0	 675
node_16327	B.US.2016.5104_SEB_CD69Pl2_E7.MT190852	26	26	 26	 0	 0	 26
node_16340	node_16341	909	1	 1	 908	 0	 909
node_16337	node_16338	1179	429	 429	 750	 0	 1179
node_16337	node_16339	830	420	 420	 410	 0	 830
node_16329	node_16331	0	0	 0	 0	 0	 0
node_16336	node_16340	0	0	 0	 0	 0	 0
node_16347	B.US.2019.5104-WK27-2-B23.OM209386	1214	256	 256	 958	 0	 1214
node_16339	B.US.2019.5104-WK27-3-N2.OM209404	0	0	 0	 0	 0	 0
node_16335	node_16344	0	0	 0	 0	 0	 0
node_16341	B.US.2016.5104_wk-2_4_P8.MT189331	1400	432	 432	 968	 0	 1400
node_16342	B.US.2016.5104_wk-2_3_B3.MT190925	1015	425	 425	 590	 0	 1015
node_16343	B.US.2019.5104-WK27-1-I6.OM209376	1471	1	 1	 1470	 0	 1471
node_16346	B.US.2016.5104_GAG_AIM_B12.MT190823	2003	259	 259	 1744	 0	 2003
node_16347	node_16348	1003	249	 249	 754	 0	 1003
node_16341	B.US.2016.5104_MOGPl1_I12.MT190846	1522	434	 434	 1088	 0	 1522
node_16339	B.US.2019.5104-WK27-4-N9.OM209421	11	11	 11	 0	 0	 11
node_16345	node_16347	0	0	 0	 0	 0	 0
node_16344	node_16349	1003	175	 175	 828	 0	 1003
node_16343	B.US.2019.5104-WK27-4-M11.OM209417	264	0	 0	 264	 0	 264
node_16345	node_16346	0	0	 0	 0	 0	 0
node_16340	node_16342	410	0	 0	 410	 0	 410
node_16349	node_16350	0	0	 0	 0	 0	 0
node_16348	B.US.2019.5104-WK27-5-K16.OM209426	520	4	 4	 516	 0	 520
node_16338	B.US.2016.5104_wk-2_1_L9.MT190889	311	1	 1	 310	 0	 311
node_16344	node_16345	424	172	 172	 252	 0	 424
node_16348	B.US.2016.5104_wk-2_3_L6.MT190947	977	9	 9	 968	 0	 977
node_16342	node_16343	429	429	 429	 0	 0	 429
node_16346	B.US.2016.5104_wk-2_1_P9.MT190894	907	245	 245	 662	 0	 907
node_16352	B.US.2016.5104_wk-2_4_G1.MT190961	1258	146	 146	 1124	 12	 1258
node_16354	node_16355	662	0	 0	 662	 0	 662
node_16350	B.US.2019.5104-WK27-1-D5.OM209368	1834	258	 258	 1576	 0	 1834
node_16359	node_16360	0	0	 0	 0	 0	 0
node_16362	B.US.2019.5104-WK27-2-K16.OM209390	1555	3	 3	 1552	 0	 1555
node_16355	node_16357	0	0	 0	 0	 0	 0
node_16351	node_16352	267	7	 7	 260	 0	 267
