Parent	Child	PanMAN_Diff	MAFFT_Diff	Difference
node_3450	MN078118.1	190	190	0
node_3450	MW160776.1	61	61	0
node_3449	node_3451	87	87	0
node_3451	MF001057.1	3	3	0
node_3448	node_3452	179	179	0
node_3453	MN071220.1	4	4	0
node_3451	MK167035.1	0	0	0
node_3452	node_3453	5	5	0
node_3453	MN078113.1	19	19	0
node_3452	node_3454	0	0	0
node_3454	MN071223.1	106	106	0
node_3454	MN078115.1	116	116	0
node_3440	node_3455	519	59	460
node_3455	node_3456	0	0	0
node_3458	MH181931.1	63	63	0
node_3458	MH181930.1	103	103	0
node_3456	node_3457	61	61	0
node_3457	node_3458	0	0	0
node_3459	MH181922.1	61	61	0
node_3457	node_3459	0	0	0
node_3459	MH181924.1	475	109	366
node_3456	node_3460	0	0	0
node_3460	node_3461	240	232	8
node_3461	MH760644.1	6	6	0
node_3461	MH760643.1	7	7	0
node_3462	KU950655.1	7	5	2
node_3460	node_3462	84	84	0
node_3455	node_3463	28	28	0
node_3462	KU950556.1	70	70	0
node_3463	node_3464	18	18	0
node_3464	node_3465	1	1	0
node_3465	KX894805.1	6	6	0
node_3465	KX894797.1	4	4	0
node_3464	node_3466	0	0	0
node_3466	KJ672458.1	8	6	2
node_3467	node_3468	138	71	67
node_3463	node_3467	99	95	4
node_3466	KJ672465.1	25	25	0
node_3468	LR699734.1	2	2	0
node_3467	node_3469	7	7	0
node_3468	MZ516019.1	233	233	0
node_3469	MH760638.1	317	317	0
node_3469	OK649684.1	42	42	0
node_3439	node_3470	65	57	8
node_3470	node_3471	0	0	0
node_3473	node_3474	0	0	0
node_3474	KU950650.1	0	0	0
node_3474	KU839639.1	60	60	0
node_3471	node_3472	2	2	0
node_3472	node_3473	4	4	0
node_3475	KU950641.1	387	21	366
node_3473	node_3475	0	0	0
node_3475	KU950639.1	3	3	0
node_3472	node_3476	0	0	0
node_3476	node_3477	0	0	0
node_3477	KU950519.1	3	3	0
node_3476	node_3478	0	0	0
node_3477	KU950683.1	6	6	0
node_3471	node_3479	0	0	0
node_3478	KU950505.1	4	4	0
node_3479	node_3480	0	0	0
node_3478	KU950590.1	7	7	0
node_3481	KU950549.1	8	8	0
node_3480	node_3481	0	0	0
node_3481	KU950544.1	8	8	0
node_3480	node_3482	0	0	0
node_3479	node_3483	12	12	0
node_3482	KU950456.1	9	8	1
node_3483	node_3484	4	4	0
node_3484	KU950698.1	15	15	0
node_3482	KU950468.1	1187	4	1183
node_3484	KU950527.1	95	95	0
node_3483	node_3485	3	3	0
node_3485	KU839630.1	46	46	0
node_3485	KU950455.1	0	0	0
node_3470	node_3486	0	0	0
node_3486	node_3487	0	0	0
node_3488	node_3489	2	2	0
node_3487	node_3488	128	2	126
node_3488	node_3490	111	111	0
node_3489	KU950638.1	3	3	0
node_3489	KU950566.1	4	4	0
node_3490	KU839631.1	147	147	0
node_3487	node_3491	11	9	2
node_3490	KU950460.1	4	4	0
node_3492	KU950491.1	42	42	0
node_3492	KU950644.1	45	45	0
node_3493	KU839626.1	50	50	0
node_3494	node_3495	0	0	0
node_3491	node_3492	171	171	0
node_3491	node_3493	0	0	0
node_3493	KU950623.1	383	17	366
node_3486	node_3494	3	3	0
node_3495	node_3496	3	3	0
node_3496	KU950518.1	3	3	0
node_3496	KU950464.1	715	9	706
node_3495	node_3497	11	11	0
node_3497	KU950598.1	77	73	4
node_3497	KU839624.1	50	50	0
node_3494	node_3498	80	76	4
node_3498	node_3499	170	170	0
node_3499	KU950472.1	70	70	0
node_3499	KU950608.1	10	10	0
node_3498	node_3500	1	1	0
node_3500	KU950470.1	1	1	0
node_3001	node_3501	347	269	78
node_3500	KM042382.1	518	153	365
node_3501	node_3502	231	225	6
node_3504	node_3505	0	0	0
node_3506	node_3507	0	0	0
node_3503	node_3504	170	130	40
node_3502	node_3503	52	52	0
node_3505	node_3506	0	0	0
node_3507	node_3508	211	203	8
node_3508	MW160785.1	1	1	0
node_3508	node_3509	0	0	0
node_3509	MW160774.1	0	0	0
node_3509	KU950646.1	212	204	8
node_3507	node_3510	28	28	0
node_3510	node_3511	0	0	0
node_3511	KU950522.1	60	60	0
node_3511	KJ672482.1	7	7	0
node_3512	KJ672443.1	1	1	0
node_3510	node_3512	0	0	0
node_3512	KU950563.1	4	4	0
node_3506	node_3513	0	0	0
node_3514	node_3515	0	0	0
node_3514	node_3516	0	0	0
node_3515	KJ672478.1	4	4	0
node_3513	node_3514	28	28	0
node_3515	KJ672460.1	0	0	0
node_3516	KJ672455.1	3	3	0
node_3513	node_3517	573	25	548
node_3516	KU950507.1	66	66	0
node_3517	node_3518	11	11	0
node_3518	KJ627738.1	14	14	0
node_3518	KU950634.1	486	126	360
node_3517	node_3519	0	0	0
node_3519	KU950541.1	1	1	0
node_3519	KU950595.1	11	11	0
node_3505	node_3520	0	0	0
node_3520	node_3521	0	0	0
node_3521	node_3522	28	28	0
node_3522	node_3523	0	0	0
node_3523	KJ672439.1	3	3	0
node_3524	KJ672427.1	2	2	0
node_3524	KJ672477.1	3	3	0
node_3523	KU950632.1	3	3	0
node_3525	node_3526	0	0	0
node_3522	node_3524	3	3	0
node_3521	node_3525	32	32	0
node_3526	KU950649.1	3	3	0
node_3526	KU950624.1	6	6	0
node_3525	node_3527	0	0	0
node_3527	KU950536.1	6	6	0
node_3527	KU950529.1	4	4	0
node_3520	node_3528	360	0	360
node_3528	node_3529	11	11	0
node_3529	node_3530	377	17	360
node_3530	KU950538.1	3	3	0
node_3529	node_3531	2	2	0
node_3530	KU950546.1	7	7	0
node_3531	KJ672434.1	41	41	0
node_3531	KJ627739.1	1252	1242	10
node_3528	node_3532	0	0	0
node_3533	KJ672456.1	28	28	0
node_3532	node_3533	0	0	0
node_3534	KJ672446.2	388	28	360
node_3533	KX894802.1	750	26	724
node_3532	node_3534	0	0	0
node_3504	node_3535	0	0	0
node_3535	node_3536	0	0	0
node_3534	KU950469.1	759	35	724
node_3536	node_3537	0	0	0
node_3537	node_3538	22	22	0
node_3538	KU950645.1	53	53	0
node_3539	KU950658.1	626	70	556
node_3538	node_3539	0	0	0
node_3539	KU950545.1	3	3	0
node_3540	node_3541	0	0	0
node_3537	node_3540	28	28	0
node_3541	KJ672442.2	1090	7	1083
node_3540	node_3542	0	0	0
node_3541	KJ672463.1	2	2	0
node_3542	KJ672450.1	3	3	0
node_3536	node_3543	0	0	0
node_3542	KJ672426.1	2	2	0
node_3545	KU950498.1	20	17	3
node_3544	node_3545	18	18	0
node_3543	node_3544	0	0	0
node_3544	node_3546	28	28	0
node_3545	KU950620.1	2	2	0
node_3546	KJ672431.1	2	2	0
node_3546	KJ672484.1	5	5	0
node_3547	node_3548	0	0	0
node_3543	node_3547	0	0	0
node_3548	KU950528.1	21	21	0
node_3548	KM042381.1	51	51	0
node_3547	node_3549	0	0	0
node_3535	node_3550	124	123	1
node_3549	KU950579.1	33	33	0
node_3549	KJ672453.1	33	33	0
node_3550	node_3551	3	3	0
node_3551	node_3552	149	148	1
node_3552	node_3553	0	0	0
node_3553	KU950554.1	5	5	0
node_3553	KM042384.2	9	6	3
node_3552	node_3554	0	0	0
node_3554	KJ672435.1	5	5	0
node_3554	KM042385.2	6	6	0
node_3556	MG773269.1	36	36	0
node_3551	node_3555	243	241	2
node_3555	node_3557	14	14	0
node_3555	node_3556	1076	180	896
node_3557	MG839546.1	719	719	0
node_3556	MG773271.1	9	9	0
node_3557	MG773267.1	317	313	4
node_3550	node_3558	6	9	-3
node_3558	node_3559	511	12	499
node_3559	node_3560	77	76	1
node_3561	KM042392.1	452	60	392
node_3560	KU950667.1	75	71	4
node_3559	node_3561	362	12	350
node_3560	KJ627347.1	2674	1853	821
node_3561	KU950531.1	37	37	0
node_3558	node_3562	1	1	0
node_3563	KU950629.1	120	115	5
node_3563	MZ516043.1	120	116	4
node_3562	node_3564	80	80	0
node_3562	node_3563	23	23	0
node_3503	node_3565	14	14	0
node_3564	MW020597.1	10	10	0
node_3564	MW020596.1	4	4	0
node_3566	node_3567	4	4	0
node_3567	node_3568	77	77	0
node_3565	node_3566	31	31	0
node_3568	node_3569	14	14	0
node_3569	MZ516078.1	208	181	27
node_3569	node_3570	0	0	0
node_3570	MZ515718.1	1	1	0
node_3570	MZ515913.1	2	2	0
node_3568	node_3571	11	11	0
node_3572	MZ515802.1	25	22	3
node_3571	node_3572	0	0	0
node_3571	node_3573	0	0	0
node_3572	MZ515800.1	3	3	0
node_3573	MZ515814.1	0	0	0
node_3573	MZ515815.1	91	91	0
node_3575	node_3576	42	42	0
node_3574	node_3575	1	1	0
node_3567	node_3574	0	0	0
node_3576	MW020598.1	7	7	0
node_3577	MH447960.1	59	59	0
node_3576	MW020599.1	3	3	0
node_3577	MZ515973.1	46	46	0
node_3575	node_3577	44	44	0
node_3574	node_3578	11	11	0
node_3578	node_3579	34	31	3
node_3579	MH290724.1	16	16	0
node_3578	node_3580	1	1	0
node_3579	MH760609.1	270	270	0
node_3580	MN306050.1	487	130	357
node_3580	KX765956.1	28	28	0
node_3566	node_3581	0	0	0
node_3581	node_3582	20	18	2
node_3582	node_3583	0	0	0
node_3583	node_3584	0	0	0
node_3584	KX765948.1	0	0	0
node_3583	node_3585	0	0	0
node_3584	KX765887.1	4	4	0
node_3585	KX765950.1	1	1	0
node_3585	KX765951.1	512	8	504
node_3586	node_3587	0	0	0
node_3582	node_3586	1	1	0
node_3587	KX765955.1	4	4	0
node_3587	KX765914.1	6	6	0
node_3588	KX765932.1	921	190	731
node_3586	node_3588	226	188	38
node_3590	node_3591	21	21	0
node_3581	node_3589	48	48	0
node_3591	MZ515862.1	2	2	0
node_3588	MZ515826.1	4285	4086	199
node_3591	MZ515641.1	2	2	0
node_3589	node_3590	24	24	0
node_3592	MH760627.1	91	91	0
node_3590	node_3592	230	230	0
node_3592	MH447957.1	1080	225	855
node_3589	node_3593	74	74	0
node_3593	node_3594	0	0	0
node_3594	MZ515564.1	55	55	0
node_3565	node_3596	54	54	0
node_3593	node_3595	0	0	0
node_3595	LC699633.1	150	149	1
node_3594	MZ515675.1	504	504	0
node_3595	MZ515866.1	2	2	0
node_3596	node_3597	81	81	0
node_3597	node_3598	0	0	0
node_3598	node_3599	0	0	0
node_3599	node_3600	146	141	5
node_3600	MF614947.1	15	15	0
node_3600	KX765925.1	934	42	892
node_3601	MZ515834.1	1	1	0
node_3599	node_3601	24	24	0
node_3601	MZ516015.1	0	0	0
node_3598	node_3602	0	0	0
node_3602	node_3603	21	21	0
node_3603	MZ515864.1	3	3	0
node_3603	MZ515646.1	14	14	0
node_3602	node_3604	11	11	0
node_3597	node_3605	0	0	0
node_3605	node_3606	25	25	0
node_3607	MZ515604.1	256	256	0
node_3606	node_3607	86	86	0
node_3604	MZ515717.1	14	14	0
node_3604	MZ515994.1	3437	3099	338
node_3606	node_3608	0	0	0
node_3607	MZ515858.1	1970	1730	240
node_3608	MZ516073.1	2	2	0
node_3608	MZ516137.1	8	8	0
node_3605	node_3609	3	3	0
node_3609	node_3610	0	0	0
node_3609	node_3611	1	1	0
node_3610	MZ516035.1	2320	2158	162
node_3610	MZ515998.1	540	40	500
node_3611	MZ515941.1	17	17	0
node_3611	MZ516097.1	75	75	0
node_3612	node_3613	0	0	0
node_3596	node_3612	311	309	2
node_3613	node_3614	0	0	0
node_3614	node_3615	0	0	0
node_3614	node_3616	0	0	0
node_3615	MZ515606.1	409	407	2
node_3615	OM857167.1	42	42	0
node_3613	node_3617	0	0	0
node_3616	OM857150.1	5	5	0
node_3617	node_3618	0	0	0
node_3618	OM857157.1	7	5	2
node_3616	OM857172.1	11	8	3
node_3618	OM857159.1	3	3	0
node_3617	node_3619	0	0	0
node_3619	OM857158.1	2	2	0
node_3612	node_3620	3795	3795	0
node_3620	node_3621	3	1	2
node_3619	OM857180.1	269	269	0
node_3621	node_3622	2	2	0
node_3622	OM857198.1	12	12	0
node_3622	OM857163.1	3	3	0
node_3621	node_3623	0	0	0
node_3623	OM857208.1	7	7	0
node_3623	OM857149.1	179	177	2
node_3620	node_3624	0	0	0
node_3625	OM857147.1	3	3	0
node_3624	node_3626	0	0	0
node_3624	node_3625	0	0	0
node_3625	OM857178.1	162	162	0
node_3502	node_3627	5	5	0
node_3626	OM857179.1	684	684	0
node_3626	OM857141.1	4	4	0
node_3628	node_3629	2	2	0
node_3627	node_3628	290	290	0
node_3629	node_3630	3795	3795	0
node_3631	node_3632	3	3	0
node_3630	node_3631	1	1	0
node_3632	OM857146.1	1	1	0
node_3632	node_3633	0	0	0
node_3633	OM857148.1	0	0	0
node_3633	OM857143.1	8	8	0
node_3631	node_3634	0	0	0
node_3635	OM857145.1	6	6	0
node_3634	node_3635	2	2	0
node_3635	OM857161.1	8	6	2
node_3634	node_3636	0	0	0
node_3636	OM857207.1	4	4	0
node_3636	OM857202.1	1149	1038	111
node_3630	node_3637	0	0	0
node_3637	node_3638	0	0	0
node_3638	node_3639	0	0	0
node_3639	OM857166.1	5	5	0
node_3639	OM857183.1	175	175	0
node_3638	node_3640	3	3	0
node_3640	OM857209.1	1509	1005	504
node_3637	node_3641	1	1	0
node_3640	OM857144.1	6	6	0
node_3641	node_3642	2	2	0
node_3642	OM857199.1	10	10	0
node_3642	OM857142.1	5	4	1
node_3641	node_3643	1	1	0
node_3643	OM857181.1	171	171	0
node_3643	OM857162.1	3798	3798	0
node_3629	node_3644	0	0	0
node_3644	node_3645	1	1	0
node_3646	node_3647	0	0	0
node_3645	node_3646	67	67	0
node_3647	OM857175.1	707	205	502
node_3647	OM857153.1	186	186	0
node_3646	node_3648	51	51	0
node_3648	OM857205.1	185	185	0
node_3648	OM857188.1	137	137	0
node_3649	node_3650	0	0	0
node_3645	node_3649	0	0	0
node_3650	OM857152.1	4	4	0
node_3650	OM857176.1	751	249	502
node_3649	node_3651	0	0	0
node_3651	OM857151.1	5	5	0
node_3651	OM857160.1	9	9	0
node_3644	node_3652	183	183	0
node_3652	node_3653	45	45	0
node_3653	node_3654	18	16	2
node_3654	OM857155.1	746	242	504
node_3655	OM857186.1	139	139	0
node_3654	OM857177.1	4	4	0
node_3653	node_3655	50	50	0
node_3655	OM857140.1	7	7	0
node_3656	node_3657	0	0	0
node_3652	node_3656	0	0	0
node_3657	OM857171.1	191	191	0
node_3657	OM857189.1	88	88	0
node_3656	node_3658	592	591	1
node_3658	OM857203.1	4198	3559	639
node_3658	OM857173.1	298	297	1
node_3628	node_3659	0	0	0
node_3659	node_3660	0	0	0
node_3660	node_3661	1	1	0
node_3661	node_3662	0	0	0
node_3662	OM857156.1	505	2	503
node_3663	OM857190.1	520	520	0
node_3663	OM857187.1	548	523	25
node_3662	node_3663	384	384	0
node_3661	node_3664	0	0	0
node_3664	node_3665	0	0	0
node_3664	node_3666	0	0	0
node_3665	OM857212.1	616	610	6
node_3665	OM857154.1	1	1	0
node_3666	OM857174.1	9	9	0
node_3666	OM857201.1	359	357	2
node_3660	node_3667	0	0	0
node_3667	node_3668	6	4	2
node_3668	node_3669	0	0	0
node_3669	OM857164.1	20	19	1
node_3669	OM857170.1	11	11	0
node_3668	node_3670	2	2	0
node_3670	OM857169.1	90	90	0
node_3670	OM857168.1	2	2	0
node_3667	node_3671	11	11	0
node_3671	node_3672	0	0	0
node_3672	OM857200.1	4	3	1
node_3672	OM857193.1	252	252	0
node_3671	node_3673	0	0	0
node_3673	OM857192.1	14	14	0
node_3673	OM857195.1	261	261	0
node_3659	node_3674	334	334	0
node_3674	node_3675	0	0	0
node_3675	node_3676	84	84	0
node_3676	node_3677	3	3	0
node_3677	OM857197.1	16	16	0
node_3677	OM857194.1	290	290	0
node_3676	node_3678	1	1	0
node_3679	node_3680	9	9	0
node_3680	MZ515687.1	0	0	0
node_3678	OM857196.1	14	14	0
node_3675	node_3679	7	7	0
node_3681	MZ516000.1	31	31	0
node_3678	OM857191.1	49	47	2
node_3680	MZ515784.1	0	0	0
node_3679	node_3681	0	0	0
node_3681	MZ515631.1	7	7	0
node_3674	node_3682	0	0	0
node_3682	node_3683	19	19	0
node_3683	node_3684	0	0	0
node_3685	MZ516004.1	890	890	0
node_3684	MZ515571.1	9	9	0
node_3684	MZ515911.1	4	4	0
node_3686	node_3687	0	0	0
node_3685	MZ515614.1	4	4	0
node_3683	node_3685	1	1	0
node_3682	node_3686	6	6	0
node_3687	MZ515645.1	14	14	0
node_3688	MZ516040.1	17	17	0
node_3687	MZ515907.1	1313	20	1293
node_3689	node_3690	1	1	0
node_3688	MZ516002.1	29	29	0
node_3690	node_3691	0	0	0
node_3691	node_3692	28	26	2
node_3693	MW160827.1	108	108	0
node_3627	node_3689	66	66	0
node_3686	node_3688	0	0	0
node_3692	node_3693	0	0	0
node_3693	node_3694	26	26	0
node_3694	MZ515643.1	0	0	0
node_3696	LR699315.1	1	1	0
node_3692	node_3695	0	0	0
node_3697	MZ516130.1	358	82	276
node_3695	node_3697	83	83	0
node_3696	MZ515680.1	26	26	0
node_3694	MZ515803.1	0	0	0
node_3695	node_3696	0	0	0
node_3691	node_3698	149	43	106
node_3697	MZ515915.1	476	321	155
node_3699	node_3700	51	49	2
node_3698	node_3699	0	0	0
node_3700	MZ515811.1	21	21	0
node_3700	MZ515623.1	47	22	25
node_3703	MZ516120.1	3	3	0
node_3699	node_3701	3	3	0
node_3698	node_3702	93	5	88
node_3702	node_3703	170	0	170
node_3701	MZ515987.1	4	4	0
node_3703	MZ515896.1	844	586	258
node_3702	node_3704	62	0	62
node_3690	node_3705	0	0	0
node_3704	MZ515688.1	4	4	0
node_3706	node_3707	0	0	0
node_3705	node_3706	45	43	2
node_3707	node_3708	0	0	0
node_3701	MZ516142.1	2169	1685	484
node_3704	MZ515885.1	3356	2547	809
node_3708	MZ515878.1	170	170	0
node_3708	MZ516047.1	2	2	0
node_3709	MZ515773.1	28	28	0
node_3707	node_3709	0	0	0
node_3710	node_3711	2	2	0
node_3706	node_3710	0	0	0
node_3711	MZ516066.1	0	0	0
node_3712	MZ515570.1	0	0	0
node_3709	MZ515758.1	5	5	0
node_3712	MZ515880.1	85	83	2
node_3710	node_3712	3	3	0
node_3705	node_3713	41	41	0
node_3711	MZ515737.1	22	22	0
node_3714	node_3716	0	0	0
node_3714	node_3715	0	0	0
node_3715	MZ515992.1	0	0	0
node_3713	node_3714	0	0	0
node_3716	MZ516093.1	1	1	0
node_3716	MZ515908.1	2	2	0
node_3715	MZ515951.1	7	7	0
node_3713	node_3717	0	0	0
node_3717	node_3718	0	0	0
node_3718	MZ515602.1	2168	2069	99
node_3717	node_3719	0	0	0
node_3718	MZ515755.1	2	2	0
node_3719	MZ515652.1	1	1	0
node_3719	MZ515685.1	442	4	438
node_3689	node_3720	4	4	0
node_3721	node_3722	3	3	0
node_3722	node_3723	22	22	0
node_3723	node_3724	2	2	0
node_3724	MZ515989.1	0	0	0
node_3720	node_3721	12	12	0
node_3724	MZ516074.1	0	0	0
node_3725	MZ515848.1	2	2	0
node_3727	MZ515986.1	0	0	0
node_3723	node_3725	0	0	0
node_3725	MN306031.1	144	140	4
node_3722	node_3726	1	1	0
node_3726	node_3727	27	27	0
node_3726	node_3728	47	47	0
node_3727	MZ516029.1	504	0	504
node_3728	MZ515583.1	1	1	0
node_3721	node_3729	1	1	0
node_3728	MZ515860.1	0	0	0
node_3729	node_3730	45	45	0
node_3730	node_3731	0	0	0
node_3731	MZ516011.1	1	1	0
node_3730	node_3732	0	0	0
node_3732	MZ151855.1	402	402	0
node_3731	MZ515940.1	0	0	0
node_3729	node_3733	1	1	0
node_3734	MZ151854.1	365	365	0
node_3732	MZ515640.1	0	0	0
node_3733	node_3735	58	57	1
node_3733	node_3734	1	1	0
node_3720	node_3736	587	43	544
node_3734	MZ515706.1	50	48	2
node_3735	MZ515966.1	14	14	0
node_3735	MZ515768.1	176	176	0
node_3736	node_3737	0	0	0
node_3737	node_3738	1	1	0
node_3738	node_3739	0	0	0
node_3739	MZ515689.1	8	8	0
node_3739	MZ516070.1	467	464	3
node_3738	node_3740	1	1	0
node_3740	MZ515929.1	3	3	0
node_3741	node_3743	0	0	0
node_3740	MZ515969.1	512	6	506
node_3737	node_3741	19	3	16
node_3741	node_3742	0	0	0
node_3736	node_3744	4	4	0
node_3743	MZ515618.1	1252	747	505
node_3742	MZ515958.1	539	535	4
node_3742	MZ515933.1	507	3	504
node_3743	MZ515847.1	3	3	0
node_3746	MZ515772.1	6	6	0
node_3744	node_3745	1	1	0
node_3745	node_3746	2	2	0
node_3746	MN306054.1	163	162	1
node_3745	node_3747	0	0	0
node_3747	MN306030.1	166	166	0
node_3747	MZ515579.1	31	31	0
node_3744	node_3748	30	30	0
node_3748	node_3749	0	0	0
node_3749	MZ516075.1	3	3	0
node_3749	MZ516117.1	14	14	0
node_3754	node_3755	190	0	190
node_3755	node_3756	41	41	0
node_3753	node_3754	2	2	0
node_3750	MZ515984.1	4	4	0
node_3748	node_3750	0	0	0
node_3750	MZ515686.1	403	403	0
node_3501	node_3751	157	6	151
node_3752	node_3753	461	296	165
node_3756	node_3757	3	3	0
node_3757	node_3758	0	0	0
node_3751	node_3752	0	0	0
node_3758	MZ515585.1	504	1	503
node_3757	MZ515873.1	1	1	0
node_3758	MZ516007.1	5	5	0
node_3756	node_3759	0	0	0
node_3759	node_3760	1	1	0
node_3760	MZ516031.1	0	0	0
node_3760	MZ516071.1	0	0	0
node_3759	node_3761	0	0	0
node_3761	MZ515943.1	1	1	0
node_3761	KY967362.1	254	251	3
node_3755	node_3762	6	6	0
node_3762	node_3763	111	110	1
node_3765	MZ515576.1	217	217	0
node_3763	node_3764	77	77	0
node_3764	MZ515777.1	3	3	0
node_3764	MZ516069.1	445	445	0
node_3763	node_3765	347	212	135
node_3762	node_3766	106	106	0
node_3766	node_3767	505	1	504
node_3765	MZ515750.1	447	447	0
node_3767	MZ515963.1	141	140	1
node_3767	MZ515881.1	3180	3090	90
node_3766	node_3768	183	183	0
node_3768	MZ515788.1	1558	1437	121
node_3768	MZ515912.1	1843	1645	198
node_3754	node_3769	66	0	66
node_3769	node_3770	10	10	0
node_3770	node_3771	4	4	0
node_3771	node_3772	18	18	0
node_3771	node_3773	43	43	0
node_3772	MZ516033.1	47	47	0
node_3772	MZ516127.1	1925	1921	4
node_3773	MZ516014.1	0	0	0
node_3774	node_3775	322	322	0
node_3770	node_3774	3	3	0
node_3773	MZ515961.1	512	4	508
node_3775	MZ516106.1	867	366	501
node_3774	node_3776	1	1	0
node_3775	MZ515879.1	784	783	1
node_3776	MZ516068.1	53	53	0
node_3776	MW160824.1	575	72	503
node_3777	node_3778	17	14	3
node_3769	node_3777	2	2	0
node_3778	node_3779	51	49	2
node_3779	MZ515874.1	1756	1712	44
node_3779	MW160809.1	54	54	0
node_3778	node_3780	38	38	0
node_3780	MZ516009.1	1497	1042	455
node_3780	LR699736.1	15	15	0
node_3777	node_3781	60	60	0
node_3782	MZ515700.1	0	0	0
node_3782	MZ516090.1	117	117	0
node_3781	node_3782	0	0	0
node_3781	node_3783	0	0	0
node_3783	MZ515568.1	0	0	0
node_3783	MZ515931.1	5	5	0
node_3753	node_3784	0	0	0
node_3785	node_3786	32	32	0
node_3784	node_3785	19	19	0
node_3786	node_3787	703	201	502
node_3788	MZ515744.1	196	196	0
node_3787	node_3788	1	1	0
node_3788	MZ515734.1	289	284	5
node_3787	MZ515960.1	1568	1179	389
node_3786	node_3789	3	3	0
node_3789	node_3790	0	0	0
node_3790	MZ515971.1	510	6	504
node_3790	MZ515957.1	39	39	0
node_3789	node_3791	0	0	0
node_3791	MZ515790.1	4	4	0
node_3792	node_3793	1	1	0
node_3791	MZ515649.1	13	8	5
node_3785	node_3792	1	1	0
node_3794	MZ515628.1	4	4	0
node_3793	node_3794	38	38	0
node_3794	MZ516024.1	506	2	504
node_3793	node_3795	7	7	0
node_3795	MZ515789.1	3	3	0
node_3795	MZ516058.1	5	5	0
node_3792	node_3796	525	21	504
node_3797	MW160820.1	726	219	507
node_3796	node_3797	22	22	0
node_3797	MZ515945.1	24	24	0
node_3796	node_3798	43	43	0
node_3798	MZ515948.1	0	0	0
node_3784	node_3799	134	134	0
node_3798	MZ516008.1	3	3	0
node_3799	node_3800	0	0	0
node_3800	node_3801	131	130	1
node_3801	node_3802	50	50	0
node_3802	MZ515577.1	350	214	136
node_3801	node_3803	1	1	0
node_3802	MZ515573.1	521	18	503
node_3803	MZ515582.1	454	454	0
node_3804	node_3805	1	1	0
node_3804	node_3806	0	0	0
node_3803	KY967363.1	164	161	3
node_3800	node_3804	6	6	0
node_3805	OM857255.1	506	3	503
node_3805	OM857360.1	28	28	0
node_3806	OM857267.1	552	48	504
node_3806	OM857264.1	6	6	0
node_3807	node_3808	3	3	0
node_3799	node_3807	2	2	0
node_3809	OM857347.1	4	4	0
node_3809	OM857363.1	45	45	0
node_3808	node_3809	0	0	0
node_3808	node_3810	0	0	0
node_3810	OM857342.1	11	11	0
node_3807	node_3811	3	3	0
node_3811	node_3812	0	0	0
node_3810	OM857343.1	6	6	0
node_3812	OM857355.1	9	10	-1
node_3812	OM857262.1	8	8	0
node_3813	OM857263.1	10	10	0
node_3811	node_3813	2	2	0
node_3814	node_3815	18	0	18
node_3752	node_3814	78	78	0
node_3813	OM857359.1	15	15	0
node_3817	node_3818	0	0	0
node_3816	node_3817	0	0	0
node_3815	node_3816	2	2	0
node_3818	OM857334.1	261	261	0
node_3818	node_3819	0	0	0
node_3817	node_3820	4	4	0
node_3819	OM857228.1	8	8	0
node_3819	OM857324.1	9	9	0
node_3820	node_3821	0	0	0
node_3821	OM857312.1	1	1	0
node_3821	OM857310.1	0	0	0
node_3820	node_3822	0	0	0
node_3822	OM857311.1	506	2	504
node_3816	node_3823	0	0	0
node_3822	OM857309.1	0	0	0
node_3823	node_3824	1	1	0
node_3825	OM857345.1	247	247	0
node_3824	node_3825	0	0	0
node_3825	OM857362.1	14	14	0
node_3824	node_3826	1	1	0
node_3826	OM857281.1	11	11	0
node_3826	OM857344.1	244	244	0
node_3823	node_3827	8	8	0
node_3827	node_3828	0	0	0
node_3828	OM857272.1	3	3	0
node_3828	OM857279.1	2	2	0
node_3827	node_3829	0	0	0
node_3829	OM857288.1	6	6	0
node_3829	OM857286.1	4	4	0
node_3815	node_3830	6	6	0
node_3830	node_3831	0	0	0
node_3831	node_3832	504	0	504
node_3832	node_3833	1	1	0
node_3833	OM857285.1	3	3	0
node_3833	OM857284.1	1	1	0
node_3834	OM857278.1	506	2	504
node_3834	OM857282.1	3	3	0
node_3832	node_3834	1	1	0
node_3835	node_3836	0	0	0
node_3831	node_3835	239	239	0
node_3837	OM857290.1	55	53	2
node_3836	OM857350.1	5	5	0
node_3835	node_3837	0	0	0
node_3836	OM857276.1	241	241	0
node_3837	OM857353.1	5	5	0
node_3838	node_3839	0	0	0
node_3830	node_3838	3802	3802	0
node_3840	OM857351.1	242	242	0
node_3839	node_3840	3802	3802	0
node_3840	OM857289.1	4	4	0
node_3839	node_3841	0	0	0
node_3841	OM857287.1	2	2	0
