Parent	Child	PanMAN_Diff	MAFFT_Diff
node_3491	node_3493	0	0
node_3496	KU950518.1	16	7
node_3487	node_3491	470	26
node_3492	KU950491.1	19	19
node_3485	KU839630.1	39	39
node_3489	KU950638.1	3	3
node_3497	KU839624.1	32	32
node_3494	node_3495	4	4
node_3498	node_3500	229	1
node_3495	node_3496	2	2
node_3486	node_3487	36	6
node_3488	node_3489	2	2
node_3493	KU839626.1	491	27
node_3494	node_3498	506	75
node_3488	node_3490	15	15
node_3490	KU950460.1	1438	100
node_3496	KU950464.1	9	9
node_3486	node_3494	2	2
node_3495	node_3497	29	30
node_3497	KU950598.1	1003	95
node_3509	MW160774.1	432	2
node_3503	node_3504	197	85
node_3499	KU950472.1	70	70
node_3500	KM042382.1	149	149
node_3498	node_3499	854	171
node_3507	node_3508	831	228
node_3499	KU950608.1	15	12
node_3513	node_3517	134	135
node_3510	node_3512	0	0
node_3504	node_3505	434	2
node_3505	node_3506	0	0
node_3500	KU950470.1	5	6
node_3512	KU950563.1	830	4
node_3511	KJ672482.1	7	7
node_3502	node_3503	188	200
node_3506	node_3507	0	0
node_3509	KU950646.1	508	202
node_3508	MW160785.1	223	3
node_3515	KJ672478.1	302	4
node_3508	node_3509	0	0
node_3511	KU950522.1	492	60
node_3514	node_3515	0	0
node_3512	KJ672443.1	1	1
node_3514	node_3516	0	0
node_3501	node_3502	886	603
node_3517	node_3518	7	7
node_3519	KU950541.1	549	117
node_3505	node_3520	11	11
node_3515	KJ672460.1	432	0
node_3519	KU950595.1	426	127
node_3507	node_3510	2	2
node_3516	KJ672455.1	3	3
node_3518	KU950634.1	25	25
node_3517	node_3519	2	2
node_3522	node_3523	432	0
node_3001	node_3501	2436	1314
node_3516	KU950507.1	364	66
node_3520	node_3521	0	0
node_3506	node_3513	0	0
node_3513	node_3514	2	2
node_3518	KJ627738.1	568	136
node_3510	node_3511	0	0
node_3521	node_3522	13	13
node_3523	KU950632.1	3	3
node_3522	node_3524	3	3
node_3524	KJ672427.1	520	2
node_3523	KJ672439.1	3	3
node_3521	node_3525	47	48
node_3524	KJ672477.1	3	3
node_3525	node_3526	0	0
node_3526	KU950649.1	829	3
node_3526	KU950624.1	6	6
node_3525	node_3527	0	0
node_3527	KU950536.1	336	6
node_3527	KU950529.1	436	4
node_3520	node_3528	1	1
node_3530	KU950546.1	25	21
node_3529	node_3531	0	0
node_3530	KU950538.1	843	17
node_3529	node_3530	30	35
node_3532	node_3533	0	0
node_3531	KJ627739.1	2126	1257
node_3533	KJ672456.1	446	14
node_3528	node_3532	0	0
node_3531	KJ672434.1	462	30
node_3532	node_3534	0	0
node_3533	KX894802.1	40	42
node_3528	node_3529	12	14
node_3504	node_3535	1	1
node_3535	node_3536	0	0
node_3534	KJ672446.2	446	14
node_3538	KU950645.1	953	3
node_3534	KU950469.1	347	51
node_3536	node_3543	298	0
node_3539	KU950658.1	20	20
node_3537	node_3538	99	100
node_3542	KJ672426.1	434	2
node_3539	KU950545.1	53	53
node_3544	node_3545	45	46
node_3545	KU950498.1	28	29
node_3541	KJ672442.2	7	7
node_3540	node_3542	0	0
node_3540	node_3541	0	0
node_3536	node_3537	0	0
node_3538	node_3539	0	0
node_3537	node_3540	1	1
node_3541	KJ672463.1	2	2
node_3542	KJ672450.1	609	3
node_3549	KJ672453.1	304	6
node_3535	node_3550	51	51
node_3546	KJ672484.1	5	5
node_3553	KU950554.1	5	5
node_3549	KU950579.1	492	61
node_3545	KU950620.1	14	14
node_3560	KU950667.1	590	288
node_3547	node_3549	0	0
node_3543	node_3544	308	0
node_3544	node_3546	1	1
node_3546	KJ672431.1	1040	2
node_3547	node_3548	1	1
node_3548	KU950528.1	355	48
node_3559	node_3561	15	17
node_3554	KM042385.2	760	7
node_3548	KM042381.1	754	25
node_3550	node_3551	1	1
node_3556	MG773269.1	334	36
node_3559	node_3560	1814	107
node_3561	KU950531.1	64	70
node_3553	KM042384.2	6	6
node_3543	node_3547	0	0
node_3552	node_3554	0	0
node_3557	MG839546.1	542	542
node_3564	MW020596.1	436	4
node_3550	node_3558	8	8
node_3551	node_3552	52	52
node_3551	node_3555	181	160
node_3557	MG773267.1	787	489
node_3555	node_3557	14	14
node_3558	node_3559	513	82
node_3561	KM042392.1	330	33
node_3563	KU950629.1	665	60
node_3569	MZ516078.1	575	181
node_3562	node_3564	162	162
node_3554	KJ672435.1	5	5
node_3555	node_3556	435	3
node_3558	node_3562	40	43
node_3556	MG773271.1	23	31
node_3563	MZ516043.1	205	205
node_3567	node_3568	86	86
node_3503	node_3565	129	113
node_3565	node_3566	56	60
node_3569	node_3570	0	0
node_3552	node_3553	1	1
node_3562	node_3563	25	25
node_3566	node_3567	4	4
node_3570	MZ515913.1	608	2
node_3571	node_3572	394	0
node_3572	MZ515802.1	22	22
node_3560	KJ627347.1	5947	1641
node_3568	node_3569	14	14
node_3572	MZ515800.1	348	3
node_3570	MZ515718.1	1	1
node_3568	node_3571	309	11
node_3564	MW020597.1	10	10
node_3574	node_3575	5	5
node_3573	MZ515814.1	0	0
node_3567	node_3574	6	6
node_3571	node_3573	308	0
node_3576	MW020598.1	7	7
node_3573	MZ515815.1	91	91
node_3575	node_3576	53	53
node_3576	MW020599.1	609	3
node_3575	node_3577	444	50
node_3577	MZ515973.1	70	66
node_3574	node_3578	25	25
node_3577	MH447960.1	901	76
node_3583	node_3584	846	154
node_3579	MH290724.1	410	16
node_3578	node_3579	31	31
node_3578	node_3580	73	73
node_3579	MH760609.1	578	270
node_3580	MN306050.1	691	57
node_3582	node_3583	0	0
node_3566	node_3581	452	154
node_3581	node_3582	36	36
node_3584	KX765948.1	0	0
node_3584	KX765887.1	4	4
node_3580	KX765956.1	493	99
node_3583	node_3585	154	154
node_3582	node_3586	0	0
node_3585	KX765950.1	1	1
node_3586	node_3587	154	154
node_3586	node_3588	151	151
node_3588	KX765932.1	307	307
node_3587	KX765955.1	3	3
node_3589	node_3593	230	230
node_3589	node_3590	572	178
node_3590	node_3592	95	102
node_3587	KX765914.1	53	7
node_3595	LC699633.1	167	149
node_3588	MZ515826.1	13504	4272
node_3585	KX765951.1	8	8
node_3592	MH760627.1	619	225
node_3590	node_3591	21	21
node_3593	node_3594	0	0
node_3599	node_3600	170	165
node_3600	MF614947.1	433	39
node_3594	MZ515564.1	669	55
node_3581	node_3589	55	55
node_3594	MZ515675.1	1047	504
node_3591	MZ515862.1	528	0
node_3592	MH447957.1	320	98
node_3595	MZ515866.1	2	2
node_3598	node_3599	197	197
node_3591	MZ515641.1	302	4
node_3598	node_3602	0	0
node_3602	node_3603	17	17
node_3603	MZ515646.1	211	211
node_3597	node_3598	197	197
node_3605	node_3606	21	21
node_3597	node_3605	606	0
node_3609	node_3610	13	13
node_3593	node_3595	0	0
node_3565	node_3596	53	53
node_3602	node_3604	16	16
node_3604	MZ515717.1	210	210
node_3606	node_3607	435	388
node_3599	node_3601	318	20
node_3607	MZ515858.1	3851	1713
node_3608	MZ516137.1	8	8
node_3618	OM857157.1	611	5
node_3596	node_3597	107	116
node_3600	KX765925.1	47	47
node_3603	MZ515864.1	200	200
node_3610	MZ516035.1	7179	2174
node_3601	MZ515834.1	1	1
node_3610	MZ515998.1	24	24
node_3611	MZ515941.1	16	16
node_3614	node_3615	0	0
node_3608	MZ516073.1	2	2
node_3614	node_3616	0	0
node_3616	OM857150.1	5	5
node_3613	node_3617	0	0
node_3612	node_3613	308	0
node_3619	OM857158.1	310	2
node_3605	node_3609	4	4
node_3621	node_3623	0	0
node_3607	MZ515604.1	542	542
node_3606	node_3608	0	0
node_3609	node_3611	3	3
node_3611	MZ516097.1	690	76
node_3615	MZ515606.1	1107	407
node_3615	OM857167.1	42	42
node_3601	MZ516015.1	0	0
node_3604	MZ515994.1	7415	3100
node_3618	OM857159.1	3	3
node_3612	node_3620	3795	3795
node_3613	node_3614	0	0
node_3622	OM857163.1	3	3
node_3596	node_3612	285	285
node_3616	OM857172.1	306	8
node_3622	OM857198.1	617	12
node_3617	node_3618	0	0
node_3619	OM857180.1	567	269
node_3620	node_3624	0	0
node_3620	node_3621	1	1
node_3623	OM857149.1	879	177
node_3625	OM857147.1	3	3
node_3617	node_3619	0	0
node_3621	node_3622	2	2
node_3624	node_3625	0	0
node_3625	OM857178.1	162	162
node_3623	OM857208.1	7	7
node_3624	node_3626	298	0
node_3626	OM857179.1	2622	684
node_3626	OM857141.1	4	4
node_3502	node_3627	316	217
node_3627	node_3628	262	263
node_3628	node_3629	0	0
node_3629	node_3630	3796	3796
node_3630	node_3631	0	0
node_3635	OM857145.1	6	6
node_3634	node_3636	0	0
node_3631	node_3632	301	3
node_3632	OM857146.1	1	1
node_3633	OM857143.1	8	8
node_3632	node_3633	0	0
node_3634	node_3635	2	2
node_3636	OM857202.1	2792	1038
node_3633	OM857148.1	298	0
node_3638	node_3639	0	0
node_3631	node_3634	0	0
node_3639	OM857166.1	4	4
node_3636	OM857207.1	4	4
node_3639	OM857183.1	1175	175
node_3637	node_3638	0	0
node_3635	OM857161.1	304	6
node_3630	node_3637	1	1
node_3640	OM857144.1	6	6
node_3647	OM857153.1	155	155
node_3642	OM857199.1	10	10
node_3637	node_3641	0	0
node_3642	OM857142.1	3	3
node_3640	OM857209.1	2002	1003
node_3650	OM857152.1	4	4
node_3646	node_3648	81	92
node_3641	node_3643	0	0
node_3643	OM857162.1	4096	3798
node_3629	node_3644	301	3
node_3644	node_3652	1	1
node_3641	node_3642	3	3
node_3643	OM857181.1	1547	171
node_3646	node_3647	0	0
node_3647	OM857175.1	542	248
node_3649	node_3650	0	0
node_3648	OM857205.1	204	204
node_3638	node_3640	3	3
node_3645	node_3646	32	32
node_3645	node_3649	4	4
node_3649	node_3651	0	0
node_3651	OM857151.1	303	5
node_3652	node_3653	6	7
node_3654	OM857177.1	533	239
node_3644	node_3645	0	0
node_3648	OM857188.1	471	158
node_3654	OM857155.1	11	11
node_3651	OM857160.1	7	7
node_3653	node_3654	1	1
node_3655	OM857186.1	481	183
node_3655	OM857140.1	179	179
node_3652	node_3656	0	0
node_3650	OM857176.1	555	247
node_3656	node_3658	1226	918
node_3659	node_3660	1	1
node_3656	node_3657	1	1
node_3664	node_3665	35	0
node_3665	OM857154.1	154	154
node_3653	node_3655	382	76
node_3661	node_3662	0	0
node_3662	node_3663	913	913
node_3663	OM857190.1	1402	1226
node_3665	OM857212.1	1062	765
node_3657	OM857171.1	11	11
node_3658	OM857173.1	884	884
node_3666	OM857174.1	162	162
node_3657	OM857189.1	957	268
node_3664	node_3666	0	0
node_3658	OM857203.1	4054	2970
node_3662	OM857156.1	155	155
node_3661	node_3664	0	0
node_3669	OM857164.1	19	19
node_3668	node_3670	300	2
node_3660	node_3661	156	156
node_3628	node_3659	0	0
node_3667	node_3668	3	3
node_3670	OM857169.1	90	90
node_3672	OM857200.1	320	3
node_3666	OM857201.1	512	512
node_3669	OM857170.1	319	11
node_3663	OM857187.1	1951	1159
node_3660	node_3667	0	0
node_3675	node_3676	271	264
node_3668	node_3669	0	0
node_3671	node_3672	0	0
node_3667	node_3671	12	12
node_3671	node_3673	0	0
node_3673	OM857192.1	322	14
node_3670	OM857168.1	2	2
node_3672	OM857193.1	252	252
node_3659	node_3674	632	335
node_3674	node_3675	0	0
node_3673	OM857195.1	261	261
node_3676	node_3677	55	56
node_3677	OM857197.1	484	233
node_3677	OM857194.1	127	128
node_3676	node_3678	12	14
node_3678	OM857191.1	176	170
node_3678	OM857196.1	501	188
node_3675	node_3679	304	6
node_3679	node_3681	0	0
node_3679	node_3680	10	10
node_3674	node_3682	432	0
node_3680	MZ515687.1	1258	0
node_3680	MZ515784.1	0	0
node_3681	MZ515631.1	439	8
node_3682	node_3683	19	19
node_3683	node_3684	0	0
node_3687	MZ515907.1	19	19
node_3683	node_3685	147	102
node_3681	MZ516000.1	100	30
node_3688	MZ516040.1	827	19
node_3685	MZ515614.1	744	105
node_3682	node_3686	5	5
node_3684	MZ515911.1	302	4
node_3685	MZ516004.1	1058	789
node_3684	MZ515571.1	749	9
node_3686	node_3687	0	0
node_3689	node_3690	1	1
node_3627	node_3689	94	95
node_3694	MZ515803.1	0	0
node_3686	node_3688	1	1
node_3688	MZ516002.1	325	27
node_3693	MW160827.1	135	109
node_3693	node_3694	25	25
node_3691	node_3692	26	26
node_3692	node_3693	154	154
node_3687	MZ515645.1	15	15
node_3691	node_3698	41	41
node_3699	node_3700	48	48
node_3696	MZ515680.1	638	26
node_3696	LR699315.1	1	1
node_3697	MZ516130.1	32	36
node_3698	node_3699	149	149
node_3701	MZ516142.1	4741	1907
node_3694	MZ515643.1	394	0
node_3690	node_3691	549	155
node_3700	MZ515811.1	716	322
node_3702	node_3704	90	81
node_3692	node_3695	672	155
node_3695	node_3696	0	0
node_3700	MZ515623.1	327	327
node_3699	node_3701	20	6
node_3698	node_3702	527	65
node_3702	node_3703	58	0
node_3704	MZ515688.1	540	297
node_3703	MZ516120.1	196	215
node_3697	MZ515915.1	698	388
node_3708	MZ516047.1	2	2
node_3706	node_3707	606	0
node_3707	node_3708	0	0
node_3709	MZ515758.1	1048	5
node_3706	node_3710	394	0
node_3705	node_3706	50	43
node_3714	node_3715	0	0
node_3703	MZ515896.1	982	716
node_3690	node_3705	0	0
node_3715	MZ515992.1	606	0
node_3695	node_3697	39	41
node_3710	node_3711	2	2
node_3711	MZ516066.1	0	0
node_3712	MZ515880.1	89	82
node_3707	node_3709	0	0
node_3710	node_3712	47	4
node_3711	MZ515737.1	22	22
node_3719	MZ515652.1	607	1
node_3713	node_3717	0	0
node_3713	node_3714	0	0
node_3709	MZ515773.1	35	28
node_3716	MZ516093.1	1	1
node_3718	MZ515755.1	199	199
node_3722	node_3723	320	22
node_3701	MZ515987.1	527	307
node_3714	node_3716	0	0
node_3721	node_3722	3	3
node_3704	MZ515885.1	6840	2618
node_3708	MZ515878.1	177	170
node_3715	MZ515951.1	50	7
node_3712	MZ515570.1	394	1
node_3717	node_3719	0	0
node_3724	MZ515989.1	394	0
node_3716	MZ515908.1	396	2
node_3725	MN306031.1	466	140
node_3719	MZ515685.1	47	4
node_3717	node_3718	197	197
node_3720	node_3721	12	12
node_3705	node_3713	84	41
node_3718	MZ515602.1	5620	2144
node_3723	node_3725	0	0
node_3724	MZ516074.1	308	0
node_3723	node_3724	2	2
node_3689	node_3720	4	4
node_3725	MZ515848.1	310	2
node_3722	node_3726	1	1
node_3726	node_3727	27	27
node_3727	MZ515986.1	394	0
node_3727	MZ516029.1	606	0
node_3728	MZ515583.1	1	1
node_3721	node_3729	1	1
node_3726	node_3728	47	47
node_3729	node_3730	42	42
node_3728	MZ515860.1	394	0
node_3730	node_3732	1	1
node_3731	MZ515940.1	0	0
node_3730	node_3731	3	3
node_3734	MZ515706.1	440	48
node_3729	node_3733	1	1
node_3731	MZ516011.1	607	1
node_3732	MZ515640.1	912	4
node_3734	MZ151854.1	365	365
node_3732	MZ151855.1	398	398
node_3733	node_3735	88	88
node_3738	node_3739	451	143
node_3735	MZ515966.1	408	45
node_3740	MZ515929.1	302	4
node_3733	node_3734	1	1
node_3720	node_3736	434	188
node_3738	node_3740	143	143
node_3737	node_3738	1	1
node_3740	MZ515969.1	5	5
node_3735	MZ515768.1	179	145
node_3739	MZ515689.1	8	8
node_3736	node_3737	24	2
node_3741	node_3742	135	135
node_3745	node_3747	0	0
node_3739	MZ516070.1	507	464
node_3737	node_3741	11	11
node_3747	MZ515579.1	31	31
node_3741	node_3743	298	0
node_3743	MZ515618.1	920	612
node_3745	node_3746	3	3
node_3746	MZ515772.1	601	7
node_3749	MZ516117.1	16	16
node_3757	MZ515873.1	234	0
node_3747	MN306030.1	489	168
node_3743	MZ515847.1	138	138
node_3742	MZ515933.1	311	3
node_3742	MZ515958.1	554	535
node_3748	node_3749	0	0
node_3744	node_3748	30	30
node_3759	node_3760	2	2
node_3736	node_3744	187	147
node_3744	node_3745	299	2
node_3760	MZ516031.1	0	0
node_3751	node_3752	237	64
node_3752	node_3753	1452	343
node_3757	node_3758	528	0
node_3756	node_3757	61	15
node_3750	MZ515686.1	481	404
node_3753	node_3754	220	76
node_3760	MZ516071.1	0	0
node_3746	MN306054.1	252	162
node_3748	node_3750	0	0
node_3501	node_3751	734	656
node_3758	MZ515585.1	508	0
node_3755	node_3762	265	265
node_3763	node_3765	0	0
node_3768	MZ515788.1	2637	1660
node_3750	MZ515984.1	344	6
node_3761	MZ515943.1	0	0
node_3766	node_3768	749	565
node_3755	node_3756	306	306
node_3763	node_3764	1	1
node_3772	MZ516127.1	8575	2078
node_3749	MZ516075.1	45	5
node_3754	node_3755	43	44
node_3756	node_3759	12	12
node_3761	KY967362.1	288	251
node_3768	MZ515912.1	7820	2920
node_3762	node_3763	311	302
node_3764	MZ515777.1	712	258
node_3765	MZ515750.1	1720	726
node_3754	node_3769	29	30
node_3764	MZ516069.1	425	191
node_3762	node_3766	353	366
node_3772	MZ516033.1	521	521
node_3759	node_3761	0	0
node_3766	node_3767	1	1
node_3765	MZ515576.1	259	259
node_3767	MZ515963.1	915	908
node_3758	MZ516007.1	463	6
node_3770	node_3771	14	14
node_3771	node_3772	214	214
node_3769	node_3770	9	9
node_3767	MZ515881.1	9494	3571
node_3773	MZ516014.1	0	0
node_3775	MZ516106.1	1187	572
node_3776	MZ516068.1	67	68
node_3771	node_3773	329	329
node_3770	node_3774	290	290
node_3773	MZ515961.1	4	4
node_3774	node_3776	511	4
node_3775	MZ515879.1	1555	917
node_3774	node_3775	475	442
node_3776	MW160824.1	109	92
node_3769	node_3777	5	5
node_3777	node_3778	407	376
node_3779	MW160809.1	636	606
node_3779	MZ515874.1	4211	1595
node_3778	node_3779	322	129
node_3778	node_3780	115	114
node_3780	MZ516009.1	2350	1269
node_3781	node_3782	0	0
node_3780	LR699736.1	609	567
node_3782	MZ516090.1	351	117
node_3777	node_3781	357	357
node_3783	MZ515931.1	5	5
node_3781	node_3783	0	0
node_3782	MZ515700.1	0	0
node_3784	node_3785	276	276
node_3783	MZ515568.1	0	0
node_3787	node_3788	681	255
node_3785	node_3786	55	55
node_3792	node_3793	256	256
node_3788	MZ515744.1	57	57
node_3789	node_3791	0	0
node_3791	MZ515790.1	258	258
node_3785	node_3792	17	17
node_3788	MZ515734.1	467	439
node_3790	MZ515957.1	719	293
node_3786	node_3787	56	56
node_3786	node_3789	9	9
node_3787	MZ515960.1	2341	1341
node_3790	MZ515971.1	260	260
node_3795	MZ515789.1	22	21
node_3796	node_3797	23	23
node_3794	MZ516024.1	936	2
node_3793	node_3794	82	59
node_3794	MZ515628.1	4	4
node_3797	MZ515945.1	543	36
node_3793	node_3795	17	17
node_3796	node_3798	469	43
node_3792	node_3796	287	287
node_3799	node_3800	4	4
node_3801	node_3803	2	2
node_3800	node_3801	190	183
node_3801	node_3802	149	149
node_3753	node_3784	214	214
node_3789	node_3790	0	0
node_3791	MZ515649.1	693	262
node_3798	MZ515948.1	13	13
node_3784	node_3799	151	153
node_3802	MZ515577.1	75	75
node_3806	OM857267.1	1542	51
node_3810	OM857343.1	514	7
node_3810	OM857342.1	968	10
node_3805	OM857360.1	1004	29
node_3802	MZ515573.1	1017	167
node_3795	MZ516058.1	41	25
node_3806	OM857264.1	5	5
node_3798	MZ516008.1	60	16
node_3809	OM857363.1	60	62
node_3803	KY967363.1	243	209
node_3803	MZ515582.1	1357	408
node_3797	MW160820.1	784	224
node_3800	node_3804	15	15
node_3808	node_3810	12	12
node_3807	node_3811	3	3
node_3809	OM857347.1	18	20
node_3813	OM857359.1	14	14
node_3807	node_3808	968	10
node_3808	node_3809	6	6
node_3752	node_3814	244	244
node_3814	node_3815	18	0
node_3818	OM857334.1	1195	261
node_3811	node_3812	5	5
node_3805	OM857255.1	3	3
node_3817	node_3820	430	4
node_3804	node_3805	2	2
node_3817	node_3818	0	0
node_3816	node_3823	0	0
node_3799	node_3807	8	8
node_3812	OM857355.1	24	27
node_3812	OM857262.1	24	24
node_3816	node_3817	0	0
node_3818	node_3819	0	0
node_3820	node_3822	0	0
node_3815	node_3816	428	2
node_3822	OM857311.1	2	2
node_3811	node_3813	18	19
node_3813	OM857263.1	944	11
node_3821	OM857312.1	653	1
node_3821	OM857310.1	0	0
node_3804	node_3806	0	0
node_3819	OM857228.1	1086	8
node_3822	OM857309.1	426	0
node_3820	node_3821	0	0
node_3819	OM857324.1	9	9
node_3826	OM857281.1	11	11
node_3824	node_3825	0	0
node_3824	node_3826	1	1
node_3826	OM857344.1	1178	244
node_3823	node_3824	1	1
node_3825	OM857345.1	1180	247
node_3825	OM857362.1	440	14
node_3823	node_3827	8	8
node_3828	OM857279.1	428	2
node_3827	node_3828	0	0
node_3828	OM857272.1	3	3
node_3827	node_3829	0	0
node_3815	node_3830	6	6
node_3829	OM857286.1	962	4
node_3830	node_3831	0	0
node_3829	OM857288.1	6	6
node_3831	node_3832	0	0
node_3833	OM857284.1	653	1
node_3833	OM857285.1	3	3
node_3832	node_3833	1	1
node_3838	node_3839	0	0
node_3835	node_3837	0	0
node_3835	node_3836	0	0
node_3834	OM857282.1	3	3
node_3831	node_3835	771	239
node_3836	OM857276.1	773	241
node_3830	node_3838	3802	3802
node_3814	node_3845	0	0
node_3834	OM857278.1	428	2
node_3837	OM857353.1	833	5
node_3839	node_3840	3802	3802
node_3840	OM857351.1	1602	242
node_3843	OM857266.1	6	6
node_3836	OM857350.1	833	5
node_3843	OM857269.1	546	14
node_3832	node_3834	1	1
node_3841	OM857349.1	597	65
node_3837	OM857290.1	86	53
node_3840	OM857289.1	4	4
node_3839	node_3841	0	0
node_3842	node_3843	0	0
node_3845	node_3846	6	6
node_3847	node_3848	1	1
node_3848	node_3850	0	0
node_3853	OM857283.1	2	2
node_3838	node_3842	5	5
node_3844	OM857328.1	13	13
node_3844	OM857348.1	6	6
node_3850	OM857273.1	654	2
node_3841	OM857287.1	2	2
node_3850	OM857271.1	428	2
node_3853	OM857270.1	3	3
node_3849	OM857277.1	2	2
node_3852	OM857274.1	653	1
node_3856	OM857354.1	603	201
node_3842	node_3844	1	1
node_3855	node_3856	50	50
node_3846	node_3847	0	0
node_3854	node_3855	0	0
node_3847	node_3851	0	0
node_3849	OM857352.1	1610	250
node_3862	node_3863	0	0
node_3852	OM857280.1	1	1
node_3846	node_3854	0	0
node_3857	OM857275.1	3	3
node_3851	node_3852	0	0
node_3851	node_3853	426	0
node_3859	OM857303.1	2	2
node_3863	node_3864	426	0
node_3859	OM857325.1	6	6
node_3856	OM857268.1	3840	3840
node_3848	node_3849	0	0
node_3845	node_3861	6	6
node_3858	node_3859	0	0
node_3858	node_3860	652	0
node_3861	node_3862	0	0
node_3864	OM857326.1	4	4
node_3854	node_3858	10	10
node_3863	node_3865	0	0
node_3857	OM857302.1	11	11
node_3866	node_3868	243	243
node_3855	node_3857	426	0
node_3861	node_3869	773	241
node_3867	OM857315.1	654	2
node_3864	OM857304.1	2	2
node_3868	OM857332.1	1403	40
node_3860	OM857305.1	0	0
node_3865	OM857338.1	775	243
node_3860	OM857327.1	6	6
node_3862	node_3866	0	0
node_3866	node_3867	4	4
node_3867	OM857299.1	0	0
node_3865	OM857300.1	4	4
node_3870	node_3871	0	0
node_3872	OM857336.1	8	8
node_3871	OM857337.1	10	10
node_3870	node_3872	0	0
node_3869	node_3870	0	0
node_3872	OM857340.1	29	12
node_3869	node_3873	828	0
node_3871	OM857331.1	78	61
node_3874	OM857330.1	60	58
node_3868	OM857339.1	21	21
node_3875	OM857335.1	10	15
node_3873	node_3875	8	11
node_3873	node_3874	24	22
node_3874	OM857341.1	21	21
node_3875	OM857241.1	1605	245
node_3751	node_3876	105	65
node_3877	node_3878	0	0
node_3876	node_3877	246	246
node_3881	node_3882	1	1
